incident_id,date,time,datetime,latitude,longitude,force_type,incident_type,subject_age,subject_race,subject_gender,officer_age,officer_gender,officer_years_experience,weapon_present,injury_level,body_camera_on
UOF-03161,2022-07-03,07:53:00,2022-07-03 07:53:00,30.28042,-97.77808,Hands-On,Traffic Stop,34,Black,Female,42,Male,7,No,Severe,Yes
UOF-01820,2022-07-03,08:25:00,2022-07-03 08:25:00,30.329802,-97.743572,Hands-On,Pursuit,53,Hispanic,Male,41,Male,5,No,Moderate,Yes
UOF-02024,2022-07-03,16:51:00,2022-07-03 16:51:00,30.287355,-97.740676,Hands-On,Traffic Stop,37,Hispanic,Male,39,Male,10,Yes,None,No
UOF-02362,2022-07-03,22:14:00,2022-07-03 22:14:00,30.269945,-97.795872,Hands-On,Domestic Violence,31,Other,Male,44,Male,11,No,None,Yes
UOF-04594,2022-07-04,06:28:00,2022-07-04 06:28:00,30.389531,-97.764843,Hands-On,Mental Health Crisis,35,Other,Male,34,Female,6,No,Minor,Yes
UOF-02533,2022-07-05,16:05:00,2022-07-05 16:05:00,30.280853,-97.759168,Hands-On,Disturbance Call,48,Hispanic,Male,39,Male,6,Yes,None,Yes
UOF-01545,2022-07-05,17:50:00,2022-07-05 17:50:00,30.148985,-97.719468,Hands-On,Domestic Violence,40,Hispanic,Male,38,Female,5,Yes,Fatal,Yes
UOF-02504,2022-07-05,18:43:00,2022-07-05 18:43:00,30.338692,-97.769572,Taser,Disturbance Call,46,Hispanic,Male,29,Male,10,No,Minor,Yes
UOF-02345,2022-07-05,18:54:00,2022-07-05 18:54:00,30.348881,-97.708387,Chemical Spray,Warrant Service,42,Black,Male,31,Male,8,Yes,Minor,No
UOF-02156,2022-07-05,18:55:00,2022-07-05 18:55:00,30.275876,-97.773256,Chemical Spray,Mental Health Crisis,62,Hispanic,Male,40,Male,5,No,None,Yes
UOF-00238,2022-07-05,19:07:00,2022-07-05 19:07:00,30.315496,-97.775403,Hands-On,Warrant Service,56,Black,Female,34,Male,5,No,None,Yes
UOF-03583,2022-07-05,20:08:00,2022-07-05 20:08:00,30.231889,-97.806238,Taser,Traffic Stop,48,Hispanic,Male,34,Male,10,Yes,Minor,Yes
UOF-02404,2022-07-05,20:29:00,2022-07-05 20:29:00,30.320091,-97.734865,Hands-On,Suspicious Activity,37,White,Male,32,Male,5,No,None,No
UOF-03507,2022-07-05,21:08:00,2022-07-05 21:08:00,30.208895,-97.77366,Chemical Spray,Domestic Violence,33,Hispanic,Female,30,Female,3,No,None,Yes
UOF-04082,2022-07-06,04:54:00,2022-07-06 04:54:00,30.355792,-97.767785,Taser,Warrant Service,44,Black,Male,46,Male,10,No,None,Yes
UOF-03704,2022-07-06,15:22:00,2022-07-06 15:22:00,30.252108,-97.778354,Hands-On,Traffic Stop,38,Black,Male,38,Male,7,Yes,Minor,Yes
UOF-00066,2022-07-06,18:48:00,2022-07-06 18:48:00,30.306931,-97.631347,Taser,Suspicious Activity,25,Hispanic,Male,45,Male,7,No,None,Yes
UOF-01921,2022-07-06,18:50:00,2022-07-06 18:50:00,30.21646,-97.771938,Hands-On,Disturbance Call,41,Hispanic,Male,51,Female,6,No,None,Yes
UOF-04766,2022-07-07,08:35:00,2022-07-07 08:35:00,30.251107,-97.760062,Hands-On,Disturbance Call,48,White,Male,25,Male,8,No,Severe,Yes
UOF-01420,2022-07-07,18:20:00,2022-07-07 18:20:00,30.349327,-97.665986,Taser,Disturbance Call,43,Hispanic,Male,34,Male,10,No,None,Yes
UOF-01202,2022-07-07,20:07:00,2022-07-07 20:07:00,30.251172,-97.762044,Hands-On,Disturbance Call,27,Black,Female,34,Female,23,No,Minor,Yes
UOF-01587,2022-07-07,21:16:00,2022-07-07 21:16:00,30.273633,-97.759235,Taser,Domestic Violence,39,Hispanic,Male,40,Male,10,No,Minor,Yes
UOF-02498,2022-07-08,05:25:00,2022-07-08 05:25:00,30.287042,-97.753805,Hands-On,Suspicious Activity,37,Black,Male,37,Male,14,No,Minor,No
UOF-03544,2022-07-08,09:00:00,2022-07-08 09:00:00,30.236791,-97.74866,Hands-On,Domestic Violence,66,White,Male,46,Male,4,No,None,Yes
UOF-02827,2022-07-08,17:18:00,2022-07-08 17:18:00,30.246855,-97.752672,Hands-On,Disturbance Call,56,Hispanic,Male,40,Male,10,Yes,Minor,Yes
UOF-03567,2022-07-08,18:53:00,2022-07-08 18:53:00,30.307263,-97.712241,Firearm,Traffic Stop,36,Asian,Male,40,Male,3,No,None,No
UOF-01431,2022-07-08,20:38:00,2022-07-08 20:38:00,30.14143,-97.761009,Taser,Warrant Service,50,Black,Male,34,Female,5,Yes,Minor,Yes
UOF-03926,2022-07-08,21:33:00,2022-07-08 21:33:00,30.271164,-97.779053,Hands-On,Disturbance Call,36,Hispanic,Female,49,Male,9,No,Moderate,Yes
UOF-00862,2022-07-09,07:46:00,2022-07-09 07:46:00,30.334225,-97.694112,Hands-On,Disturbance Call,36,Asian,Female,25,Male,8,Yes,None,Yes
UOF-02491,2022-07-09,17:00:00,2022-07-09 17:00:00,30.311546,-97.875113,Hands-On,Traffic Stop,51,Hispanic,Female,29,Male,6,No,None,Yes
UOF-01812,2022-07-10,15:28:00,2022-07-10 15:28:00,30.192455,-97.764601,Taser,Domestic Violence,31,Hispanic,Female,42,Male,9,No,None,Yes
UOF-03726,2022-07-10,16:55:00,2022-07-10 16:55:00,30.220482,-97.771576,Chemical Spray,Disturbance Call,42,Black,Male,39,Male,16,No,Minor,Yes
UOF-04084,2022-07-10,18:53:00,2022-07-10 18:53:00,30.253316,-97.757175,Taser,Disturbance Call,50,White,Male,38,Male,8,Yes,Minor,Yes
UOF-02453,2022-07-10,19:44:00,2022-07-10 19:44:00,30.368396,-97.754641,Taser,Suspicious Activity,30,Black,Male,34,Male,7,No,Minor,Yes
UOF-04032,2022-07-11,04:38:00,2022-07-11 04:38:00,30.18427,-97.759253,Hands-On,Disturbance Call,63,Black,Male,51,Male,21,No,None,Yes
UOF-00770,2022-07-11,08:00:00,2022-07-11 08:00:00,30.295156,-97.712801,Taser,Traffic Stop,36,Black,Male,30,Male,11,Yes,Severe,Yes
UOF-04930,2022-07-11,12:58:00,2022-07-11 12:58:00,30.24593,-97.763569,Chemical Spray,Domestic Violence,37,White,Male,43,Male,10,Yes,Minor,Yes
UOF-01373,2022-07-11,14:15:00,2022-07-11 14:15:00,30.284467,-97.80978,Taser,Disturbance Call,36,Hispanic,Male,49,Male,15,Yes,None,Yes
UOF-03708,2022-07-11,18:48:00,2022-07-11 18:48:00,30.318963,-97.679219,Baton,Traffic Stop,60,Hispanic,Male,38,Male,9,No,None,Yes
UOF-01739,2022-07-11,20:19:00,2022-07-11 20:19:00,30.25508,-97.761956,Hands-On,Domestic Violence,36,Black,Male,30,Male,8,No,None,Yes
UOF-03403,2022-07-11,22:43:00,2022-07-11 22:43:00,30.321646,-97.750717,Chemical Spray,Pursuit,41,Asian,Female,37,Male,14,Yes,Minor,No
UOF-01697,2022-07-12,06:13:00,2022-07-12 06:13:00,30.309788,-97.69699,Hands-On,Disturbance Call,34,Other,Male,28,Male,2,Yes,Minor,Yes
UOF-03590,2022-07-12,08:53:00,2022-07-12 08:53:00,30.219372,-97.682222,Hands-On,Traffic Stop,31,White,Female,37,Male,3,Yes,None,No
UOF-02814,2022-07-12,09:59:00,2022-07-12 09:59:00,30.23676,-97.855692,Taser,Mental Health Crisis,46,White,Male,35,Male,12,No,None,Yes
UOF-03602,2022-07-12,14:07:00,2022-07-12 14:07:00,30.172038,-97.722166,Hands-On,Disturbance Call,26,Hispanic,Male,45,Male,5,No,None,Yes
UOF-01213,2022-07-12,17:01:00,2022-07-12 17:01:00,30.301345,-97.81251,Taser,Traffic Stop,25,White,Male,25,Male,6,Yes,None,Yes
UOF-01582,2022-07-12,18:39:00,2022-07-12 18:39:00,30.284432,-97.651277,Baton,Traffic Stop,44,Black,Male,41,Male,6,Yes,Minor,Yes
UOF-04560,2022-07-12,19:34:00,2022-07-12 19:34:00,30.226287,-97.740856,Hands-On,Disturbance Call,33,White,Female,34,Male,14,Yes,None,Yes
UOF-00935,2022-07-12,19:52:00,2022-07-12 19:52:00,30.1513,-97.756992,Taser,Domestic Violence,39,White,Male,53,Male,8,Yes,None,Yes
UOF-02493,2022-07-13,15:30:00,2022-07-13 15:30:00,30.206402,-97.692455,Taser,Suspicious Activity,44,Hispanic,Female,42,Male,8,No,None,No
UOF-03897,2022-07-13,19:00:00,2022-07-13 19:00:00,30.323131,-97.642865,Taser,Disturbance Call,44,Hispanic,Female,44,Male,4,Yes,None,Yes
UOF-02214,2022-07-13,19:41:00,2022-07-13 19:41:00,30.326751,-97.679769,Baton,Domestic Violence,38,Hispanic,Male,28,Male,20,Yes,None,Yes
UOF-02872,2022-07-14,07:27:00,2022-07-14 07:27:00,30.373523,-97.686155,Chemical Spray,Suspicious Activity,33,White,Male,38,Male,5,No,None,Yes
UOF-02150,2022-07-14,15:44:00,2022-07-14 15:44:00,30.220419,-97.771036,Taser,Traffic Stop,36,White,Male,36,Male,4,No,Minor,Yes
UOF-02831,2022-07-14,19:36:00,2022-07-14 19:36:00,30.255417,-97.724499,K-9,Traffic Stop,25,Other,Male,38,Male,7,Yes,None,Yes
UOF-02757,2022-07-14,21:51:00,2022-07-14 21:51:00,30.358922,-97.672583,Chemical Spray,Disturbance Call,30,Black,Male,51,Male,8,Yes,Minor,Yes
UOF-03143,2022-07-15,07:13:00,2022-07-15 07:13:00,30.262002,-97.82334,Taser,Domestic Violence,39,White,Male,38,Male,5,No,Moderate,No
UOF-04436,2022-07-15,11:57:00,2022-07-15 11:57:00,30.153965,-97.754948,Taser,Disturbance Call,45,Black,Male,36,Male,3,Yes,None,No
UOF-00830,2022-07-15,16:05:00,2022-07-15 16:05:00,30.327156,-97.766538,Chemical Spray,Warrant Service,33,Hispanic,Male,44,Female,14,Yes,Moderate,Yes
UOF-02478,2022-07-16,20:51:00,2022-07-16 20:51:00,30.209124,-97.730257,Hands-On,Pursuit,31,White,Male,53,Male,26,No,None,Yes
UOF-02950,2022-07-16,21:46:00,2022-07-16 21:46:00,30.175659,-97.659523,Hands-On,Suspicious Activity,53,White,Male,43,Male,5,No,None,Yes
UOF-02020,2022-07-17,06:14:00,2022-07-17 06:14:00,30.286601,-97.774169,K-9,Domestic Violence,53,Black,Female,33,Male,6,Yes,Severe,Yes
UOF-00839,2022-07-17,12:22:00,2022-07-17 12:22:00,30.193001,-97.734189,Hands-On,Warrant Service,28,Hispanic,Male,51,Female,10,No,None,Yes
UOF-00567,2022-07-17,16:16:00,2022-07-17 16:16:00,30.214068,-97.808954,Hands-On,Domestic Violence,24,Black,Male,28,Male,7,No,None,Yes
UOF-04748,2022-07-17,18:28:00,2022-07-17 18:28:00,30.265146,-97.739164,Taser,Traffic Stop,62,White,Male,29,Male,6,Yes,Moderate,Yes
UOF-00134,2022-07-17,18:50:00,2022-07-17 18:50:00,30.276811,-97.746442,Hands-On,Disturbance Call,41,Black,Male,32,Female,10,No,Moderate,Yes
UOF-04525,2022-07-17,20:04:00,2022-07-17 20:04:00,30.276946,-97.783231,Hands-On,Pursuit,66,Asian,Male,25,Male,6,Yes,Minor,Yes
UOF-04391,2022-07-17,21:32:00,2022-07-17 21:32:00,30.153322,-97.754614,Baton,Mental Health Crisis,31,Black,Female,37,Male,7,No,None,No
UOF-00285,2022-07-18,15:24:00,2022-07-18 15:24:00,30.339436,-97.695141,Taser,Disturbance Call,47,White,Male,35,Male,7,No,Minor,No
UOF-00873,2022-07-18,15:44:00,2022-07-18 15:44:00,30.262036,-97.735523,Taser,Traffic Stop,48,Hispanic,Male,47,Male,8,No,None,Yes
UOF-00680,2022-07-19,08:09:00,2022-07-19 08:09:00,30.189809,-97.774306,Hands-On,Mental Health Crisis,70,Black,Female,46,Female,4,No,Minor,Yes
UOF-01224,2022-07-19,15:02:00,2022-07-19 15:02:00,30.245024,-97.739033,Hands-On,Traffic Stop,47,Other,Male,40,Male,12,No,Minor,Yes
UOF-00747,2022-07-19,22:33:00,2022-07-19 22:33:00,30.275985,-97.678421,Hands-On,Suspicious Activity,55,Hispanic,Male,28,Male,13,No,None,Yes
UOF-03106,2022-07-20,06:06:00,2022-07-20 06:06:00,30.246134,-97.822923,Taser,Disturbance Call,41,Asian,Male,49,Male,3,Yes,None,Yes
UOF-04795,2022-07-20,09:05:00,2022-07-20 09:05:00,30.270648,-97.837374,Taser,Traffic Stop,50,White,Male,39,Male,4,No,Minor,Yes
UOF-00408,2022-07-20,21:32:00,2022-07-20 21:32:00,30.283679,-97.840871,Taser,Traffic Stop,41,Black,Male,47,Male,15,Yes,None,Yes
UOF-00364,2022-07-21,09:12:00,2022-07-21 09:12:00,30.208942,-97.749982,Baton,Disturbance Call,39,Black,Male,35,Male,2,No,None,No
UOF-03042,2022-07-21,18:30:00,2022-07-21 18:30:00,30.173468,-97.748305,Chemical Spray,Disturbance Call,61,Asian,Male,30,Male,11,Yes,Moderate,Yes
UOF-01571,2022-07-21,20:02:00,2022-07-21 20:02:00,30.339825,-97.737983,Hands-On,Mental Health Crisis,33,Black,Male,42,Male,8,No,Severe,Yes
UOF-04526,2022-07-22,03:56:00,2022-07-22 03:56:00,30.206022,-97.721259,Baton,Pursuit,43,Black,Male,32,Male,6,Yes,None,Yes
UOF-01283,2022-07-22,17:42:00,2022-07-22 17:42:00,30.24062,-97.757947,Baton,Suspicious Activity,46,Black,Female,38,Male,9,No,Minor,Yes
UOF-01284,2022-07-23,00:44:00,2022-07-23 00:44:00,30.370867,-97.745917,Baton,Pursuit,56,Hispanic,Male,32,Female,6,No,None,Yes
UOF-00235,2022-07-23,05:05:00,2022-07-23 05:05:00,30.294608,-97.847195,Baton,Traffic Stop,61,Other,Male,35,Male,5,No,None,Yes
UOF-03189,2022-07-23,09:14:00,2022-07-23 09:14:00,30.331552,-97.65857,Baton,Disturbance Call,32,Black,Male,28,Male,5,No,None,Yes
UOF-01137,2022-07-23,09:31:00,2022-07-23 09:31:00,30.215568,-97.838488,Chemical Spray,Suspicious Activity,46,Black,Female,47,Male,5,Yes,None,Yes
UOF-04541,2022-07-23,19:07:00,2022-07-23 19:07:00,30.213359,-97.802772,Baton,Suspicious Activity,37,Black,Male,42,Male,15,No,Minor,No
UOF-04716,2022-07-23,22:59:00,2022-07-23 22:59:00,30.167427,-97.719651,Hands-On,Disturbance Call,34,Other,Female,32,Female,20,No,None,Yes
UOF-01929,2022-07-24,19:13:00,2022-07-24 19:13:00,30.348298,-97.78362,Taser,Mental Health Crisis,63,White,Female,47,Male,20,No,Minor,Yes
UOF-01837,2022-07-24,19:15:00,2022-07-24 19:15:00,30.293902,-97.754867,Taser,Domestic Violence,31,Hispanic,Male,40,Male,10,No,Moderate,Yes
UOF-02927,2022-07-24,20:15:00,2022-07-24 20:15:00,30.205443,-97.740177,Hands-On,Disturbance Call,24,White,Male,25,Male,4,Yes,Minor,No
UOF-01243,2022-07-24,21:46:00,2022-07-24 21:46:00,30.3414,-97.751394,Hands-On,Domestic Violence,30,Hispanic,Female,45,Male,1,No,Minor,Yes
UOF-02519,2022-07-25,13:16:00,2022-07-25 13:16:00,30.234505,-97.768239,Chemical Spray,Disturbance Call,43,Other,Female,34,Female,7,No,None,No
UOF-00938,2022-07-25,16:58:00,2022-07-25 16:58:00,30.233637,-97.829596,Taser,Suspicious Activity,30,Black,Female,31,Male,11,Yes,Minor,Yes
UOF-01875,2022-07-25,18:44:00,2022-07-25 18:44:00,30.266989,-97.724377,Taser,Traffic Stop,49,Black,Male,38,Male,6,No,None,No
UOF-02919,2022-07-25,18:56:00,2022-07-25 18:56:00,30.260937,-97.687435,Hands-On,Domestic Violence,54,White,Female,38,Female,1,No,Minor,Yes
UOF-01744,2022-07-26,05:46:00,2022-07-26 05:46:00,30.308394,-97.672533,Hands-On,Domestic Violence,59,White,Male,26,Female,1,No,None,Yes
UOF-02867,2022-07-26,08:43:00,2022-07-26 08:43:00,30.313208,-97.737206,Hands-On,Domestic Violence,31,Black,Male,40,Male,3,Yes,Minor,Yes
UOF-00994,2022-07-26,12:23:00,2022-07-26 12:23:00,30.280941,-97.767624,Taser,Domestic Violence,50,Hispanic,Male,37,Male,11,Yes,Minor,Yes
UOF-00032,2022-07-26,14:32:00,2022-07-26 14:32:00,30.188741,-97.710608,Taser,Disturbance Call,54,Hispanic,Female,45,Male,5,No,None,No
UOF-04425,2022-07-26,15:26:00,2022-07-26 15:26:00,30.281055,-97.742486,Taser,Disturbance Call,43,Black,Male,37,Male,2,No,None,Yes
UOF-01214,2022-07-26,16:29:00,2022-07-26 16:29:00,30.337013,-97.667521,Chemical Spray,Traffic Stop,40,Hispanic,Male,36,Female,15,No,Minor,Yes
UOF-03127,2022-07-26,16:48:00,2022-07-26 16:48:00,30.15236,-97.772178,Chemical Spray,Disturbance Call,37,Hispanic,Female,46,Male,3,No,None,Yes
UOF-03212,2022-07-26,20:43:00,2022-07-26 20:43:00,30.159493,-97.813888,Taser,Warrant Service,31,Black,Male,49,Male,4,No,Minor,Yes
UOF-04492,2022-07-27,19:10:00,2022-07-27 19:10:00,30.337575,-97.637883,Hands-On,Mental Health Crisis,54,Hispanic,Male,41,Male,28,No,Moderate,Yes
UOF-02300,2022-07-27,21:05:00,2022-07-27 21:05:00,30.364564,-97.809225,Hands-On,Traffic Stop,25,White,Male,33,Male,11,No,None,Yes
UOF-00949,2022-07-28,08:36:00,2022-07-28 08:36:00,30.263498,-97.718857,Hands-On,Domestic Violence,28,Black,Male,42,Female,7,No,None,No
UOF-03350,2022-07-28,08:48:00,2022-07-28 08:48:00,30.371135,-97.611709,Hands-On,Suspicious Activity,36,Hispanic,Male,46,Female,12,No,None,No
UOF-04762,2022-07-28,20:25:00,2022-07-28 20:25:00,30.348848,-97.666018,Chemical Spray,Traffic Stop,37,White,Female,33,Male,5,Yes,Minor,Yes
UOF-02863,2022-07-29,06:35:00,2022-07-29 06:35:00,30.252711,-97.730724,Taser,Domestic Violence,40,Other,Male,45,Male,2,No,Minor,Yes
UOF-02127,2022-07-29,07:48:00,2022-07-29 07:48:00,30.219006,-97.837749,Chemical Spray,Domestic Violence,42,Black,Female,50,Male,12,No,None,No
UOF-03873,2022-07-29,09:37:00,2022-07-29 09:37:00,30.333709,-97.769236,Chemical Spray,Mental Health Crisis,38,Hispanic,Male,30,Male,4,No,Minor,Yes
UOF-01599,2022-07-29,15:21:00,2022-07-29 15:21:00,30.265747,-97.711525,Hands-On,Mental Health Crisis,28,White,Male,31,Male,4,Yes,Severe,Yes
UOF-01141,2022-07-29,17:36:00,2022-07-29 17:36:00,30.352292,-97.750594,Taser,Suspicious Activity,27,Asian,Male,49,Female,5,Yes,Minor,Yes
UOF-03381,2022-07-29,17:37:00,2022-07-29 17:37:00,30.299134,-97.826731,Chemical Spray,Warrant Service,26,Other,Male,46,Male,4,No,Minor,Yes
UOF-04399,2022-07-30,10:16:00,2022-07-30 10:16:00,30.284544,-97.760129,Hands-On,Mental Health Crisis,65,Black,Female,43,Male,6,Yes,None,Yes
UOF-01164,2022-07-30,19:46:00,2022-07-30 19:46:00,30.211109,-97.694103,Hands-On,Domestic Violence,23,White,Male,32,Male,16,Yes,Severe,No
UOF-01117,2022-07-30,19:57:00,2022-07-30 19:57:00,30.274514,-97.62824,K-9,Traffic Stop,50,Hispanic,Female,31,Male,7,No,None,Yes
UOF-00583,2022-07-30,19:59:00,2022-07-30 19:59:00,30.2157,-97.73581,Hands-On,Pursuit,26,Hispanic,Male,36,Male,7,Yes,Minor,Yes
UOF-04250,2022-07-30,20:20:00,2022-07-30 20:20:00,30.332852,-97.70994,Baton,Disturbance Call,26,Black,Female,34,Male,1,Yes,None,Yes
UOF-01890,2022-07-31,19:59:00,2022-07-31 19:59:00,30.373063,-97.779328,Hands-On,Pursuit,48,White,Male,25,Male,17,No,Minor,Yes
UOF-01543,2022-07-31,22:11:00,2022-07-31 22:11:00,30.305441,-97.7303,Taser,Disturbance Call,30,Black,Female,46,Male,10,Yes,None,Yes
UOF-04132,2022-08-01,07:59:00,2022-08-01 07:59:00,30.347107,-97.700055,Hands-On,Disturbance Call,39,Other,Female,43,Male,10,No,None,Yes
UOF-04544,2022-08-01,17:37:00,2022-08-01 17:37:00,30.31696,-97.665496,Hands-On,Suspicious Activity,36,White,Male,44,Male,4,No,Moderate,Yes
UOF-02036,2022-08-01,19:15:00,2022-08-01 19:15:00,30.312942,-97.660724,Baton,Disturbance Call,30,White,Male,40,Male,17,Yes,None,Yes
UOF-01876,2022-08-02,19:45:00,2022-08-02 19:45:00,30.263267,-97.795522,Hands-On,Disturbance Call,49,White,Male,27,Male,6,No,Minor,No
UOF-00797,2022-08-02,22:32:00,2022-08-02 22:32:00,30.289654,-97.602689,Hands-On,Disturbance Call,47,Black,Male,36,Male,6,Yes,None,Yes
UOF-00728,2022-08-03,11:59:00,2022-08-03 11:59:00,30.308919,-97.655038,Chemical Spray,Traffic Stop,30,Black,Female,31,Female,7,No,None,No
UOF-04369,2022-08-03,18:20:00,2022-08-03 18:20:00,30.325895,-97.69886,Hands-On,Warrant Service,31,Hispanic,Male,45,Male,6,No,None,Yes
UOF-03799,2022-08-03,18:32:00,2022-08-03 18:32:00,30.169207,-97.734181,Hands-On,Traffic Stop,42,Black,Male,34,Male,10,Yes,None,Yes
UOF-04368,2022-08-03,18:54:00,2022-08-03 18:54:00,30.257697,-97.800089,Hands-On,Warrant Service,30,White,Male,25,Male,10,No,None,Yes
UOF-04975,2022-08-03,20:03:00,2022-08-03 20:03:00,30.186509,-97.707803,Hands-On,Pursuit,46,White,Female,32,Female,15,No,Moderate,Yes
UOF-01316,2022-08-04,20:38:00,2022-08-04 20:38:00,30.231726,-97.742051,Baton,Suspicious Activity,50,Asian,Male,50,Male,6,No,Moderate,Yes
UOF-00351,2022-08-04,22:13:00,2022-08-04 22:13:00,30.141664,-97.753811,Taser,Warrant Service,51,Black,Male,42,Male,20,No,None,Yes
UOF-03667,2022-08-05,06:36:00,2022-08-05 06:36:00,30.215084,-97.75639,Hands-On,Disturbance Call,48,White,Male,33,Female,9,Yes,None,No
UOF-02947,2022-08-05,07:33:00,2022-08-05 07:33:00,30.291507,-97.730983,Chemical Spray,Pursuit,28,Black,Male,47,Male,6,No,None,No
UOF-02361,2022-08-05,08:15:00,2022-08-05 08:15:00,30.244424,-97.756178,Hands-On,Traffic Stop,28,Black,Male,27,Male,7,Yes,Minor,Yes
UOF-02928,2022-08-05,08:35:00,2022-08-05 08:35:00,30.230172,-97.74484,Hands-On,Mental Health Crisis,35,Hispanic,Male,25,Female,12,No,Moderate,Yes
UOF-04947,2022-08-05,16:24:00,2022-08-05 16:24:00,30.251197,-97.82975,Chemical Spray,Domestic Violence,29,Black,Male,49,Male,6,Yes,Moderate,Yes
UOF-04817,2022-08-05,17:26:00,2022-08-05 17:26:00,30.279924,-97.74185,Taser,Mental Health Crisis,38,Hispanic,Female,27,Male,5,No,None,Yes
UOF-02381,2022-08-05,18:13:00,2022-08-05 18:13:00,30.188732,-97.768697,Taser,Disturbance Call,33,White,Male,60,Male,13,No,None,Yes
UOF-04497,2022-08-06,03:03:00,2022-08-06 03:03:00,30.179632,-97.761867,Firearm,Warrant Service,50,Black,Female,34,Male,7,Yes,None,Yes
UOF-01512,2022-08-06,05:34:00,2022-08-06 05:34:00,30.411733,-97.719991,Taser,Suspicious Activity,38,Asian,Male,40,Male,12,Yes,Fatal,No
UOF-00838,2022-08-06,07:25:00,2022-08-06 07:25:00,30.24285,-97.743272,Firearm,Traffic Stop,34,Asian,Male,29,Male,5,Yes,Minor,Yes
UOF-02745,2022-08-06,17:19:00,2022-08-06 17:19:00,30.269293,-97.813861,Taser,Mental Health Crisis,37,Black,Female,49,Male,19,No,Severe,Yes
UOF-03327,2022-08-06,17:32:00,2022-08-06 17:32:00,30.317848,-97.759788,Firearm,Warrant Service,60,Black,Male,28,Male,6,Yes,Minor,Yes
UOF-02375,2022-08-06,20:26:00,2022-08-06 20:26:00,30.237675,-97.734203,Chemical Spray,Pursuit,48,Hispanic,Male,31,Male,6,No,None,Yes
UOF-03641,2022-08-06,22:51:00,2022-08-06 22:51:00,30.353673,-97.631466,Taser,Disturbance Call,45,Hispanic,Male,29,Male,7,Yes,None,Yes
UOF-02188,2022-08-07,06:31:00,2022-08-07 06:31:00,30.350506,-97.791808,Hands-On,Domestic Violence,37,Black,Male,47,Male,8,Yes,Moderate,Yes
UOF-04963,2022-08-07,18:18:00,2022-08-07 18:18:00,30.141085,-97.731647,Chemical Spray,Disturbance Call,46,White,Male,38,Female,4,No,Minor,Yes
UOF-02169,2022-08-07,18:28:00,2022-08-07 18:28:00,30.247993,-97.836631,Taser,Suspicious Activity,35,White,Male,52,Male,4,No,None,Yes
UOF-00339,2022-08-07,18:57:00,2022-08-07 18:57:00,30.311526,-97.63545,Hands-On,Pursuit,38,Black,Male,50,Male,10,No,None,Yes
UOF-02199,2022-08-07,19:39:00,2022-08-07 19:39:00,30.21127,-97.778912,Taser,Disturbance Call,40,Black,Male,41,Male,5,No,None,Yes
UOF-04627,2022-08-07,22:46:00,2022-08-07 22:46:00,30.257552,-97.593892,Hands-On,Disturbance Call,34,White,Male,25,Male,7,Yes,Fatal,Yes
UOF-02969,2022-08-07,22:49:00,2022-08-07 22:49:00,30.27093,-97.738568,Hands-On,Domestic Violence,32,Hispanic,Male,53,Male,2,No,None,No
UOF-01409,2022-08-08,02:03:00,2022-08-08 02:03:00,30.264807,-97.712814,Hands-On,Suspicious Activity,37,Black,Male,37,Male,3,No,Severe,Yes
UOF-04536,2022-08-08,15:10:00,2022-08-08 15:10:00,30.263206,-97.754366,Hands-On,Pursuit,26,Black,Male,39,Female,7,No,None,No
UOF-03224,2022-08-08,16:57:00,2022-08-08 16:57:00,30.309377,-97.774092,Chemical Spray,Domestic Violence,30,White,Male,44,Male,5,No,Minor,Yes
UOF-04514,2022-08-08,17:25:00,2022-08-08 17:25:00,30.177423,-97.70624,Hands-On,Mental Health Crisis,36,Hispanic,Male,25,Male,11,Yes,None,Yes
UOF-03682,2022-08-08,18:43:00,2022-08-08 18:43:00,30.349381,-97.741184,Chemical Spray,Disturbance Call,54,White,Male,47,Male,8,No,None,Yes
UOF-02888,2022-08-08,20:17:00,2022-08-08 20:17:00,30.30622,-97.863192,Hands-On,Disturbance Call,47,Hispanic,Male,54,Male,6,No,None,Yes
UOF-04712,2022-08-08,21:59:00,2022-08-08 21:59:00,30.222277,-97.748084,Hands-On,Mental Health Crisis,40,White,Male,38,Male,8,No,Minor,Yes
UOF-04807,2022-08-08,23:55:00,2022-08-08 23:55:00,30.320599,-97.663084,Firearm,Disturbance Call,38,Black,Male,31,Male,5,Yes,Minor,Yes
UOF-01550,2022-08-09,04:42:00,2022-08-09 04:42:00,30.309419,-97.755227,Taser,Disturbance Call,30,Black,Female,34,Male,5,No,Moderate,Yes
UOF-02916,2022-08-10,06:50:00,2022-08-10 06:50:00,30.207973,-97.764483,Hands-On,Disturbance Call,40,Other,Male,35,Female,10,No,Moderate,Yes
UOF-02014,2022-08-10,07:41:00,2022-08-10 07:41:00,30.301103,-97.693012,Hands-On,Traffic Stop,29,White,Male,44,Male,6,No,Minor,Yes
UOF-00454,2022-08-10,11:20:00,2022-08-10 11:20:00,30.14816,-97.755443,Taser,Traffic Stop,56,White,Female,41,Male,7,No,None,Yes
UOF-01868,2022-08-10,17:00:00,2022-08-10 17:00:00,30.354222,-97.734263,Taser,Domestic Violence,33,White,Female,50,Male,3,No,Minor,Yes
